"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"R-HSA-6794361","Reactome","R-HSA-6794361","Neurexins and neuroligins",14,0.291310343478348,0.744036377859141,0.790419161676647,0.968387061873473,0.922218326231119,1583,"tags=29%, list=26%, signal=21%","9455/2037/8573/2905"
"R-HSA-9007101","Reactome","R-HSA-9007101","Rab regulation of trafficking",60,0.236381026670328,0.805963442893636,0.793193717277487,0.97111147469459,0.924812850188298,2027,"tags=37%, list=33%, signal=25%","11021/11337/160518/58485/163486/414918/79735/26088/7531/23011/5867/8567/5870/9909/83696/4218/382/84958/7879/51552/81876/54453"
"R-HSA-168638","Reactome","R-HSA-168638","NOD1/2 Signaling Pathway",21,0.269676312843688,0.756209923213745,0.797183098591549,0.973966599318712,0.92753185414416,1909,"tags=48%, list=31%, signal=33%","8767/14/1147/837/7334/23118/7189/83737/6885/834"
"R-HSA-170822","Reactome","R-HSA-170822","Regulation of Glucokinase by Glucokinase Regulatory Protein",13,0.298363476529401,0.746152225428061,0.796661608497724,0.973966599318712,0.92753185414416,1729,"tags=38%, list=28%, signal=28%","5903/348995/10762/23636/23511"
"R-HSA-5619107","Reactome","R-HSA-5619107","Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)",13,0.298363476529401,0.746152225428061,0.796661608497724,0.973966599318712,0.92753185414416,1729,"tags=38%, list=28%, signal=28%","5903/348995/10762/23636/23511"
"R-HSA-8963743","Reactome","R-HSA-8963743","Digestion and absorption",7,0.361077850768189,0.749267849781491,0.798711755233494,0.974632542092467,0.928166047489319,2482,"tags=57%, list=40%, signal=34%","276/6518/6514/29881"
"R-HSA-168927","Reactome","R-HSA-168927","TICAM1, RIP1-mediated IKK complex recruitment",13,-0.257477982121911,-0.719726329101458,0.798833819241982,0.974632542092467,0.928166047489319,1103,"tags=38%, list=18%, signal=32%","8737/7335/7323/6233/7311"
"R-HSA-388396","Reactome","R-HSA-388396","GPCR downstream signalling",189,0.212352382344442,0.846395695841567,0.807825086306099,0.976205846848265,0.92966434350717,968,"tags=14%, list=16%, signal=12%","5364/6344/351/56477/50865/5578/388/2150/5528/6374/55160/5296/1816/10768/5595/2920/805/5518/5573/5566/817/3060/2770/818/5515/5594/2921"
"R-HSA-73886","Reactome","R-HSA-73886","Chromosome Maintenance",75,0.231071086813914,0.815106161642562,0.808429118773946,0.976205846848265,0.92966434350717,2193,"tags=33%, list=35%, signal=22%","5928/5438/3020/8467/5431/5931/5430/5435/8367/10856/55766/5436/5111/3014/3021/4869/1017/54433/54386/55651/10714/201254/8362/8607/546"
"R-HSA-427413","Reactome","R-HSA-427413","NoRC negatively regulates rRNA expression",64,0.23438688857262,0.806140756444882,0.801556420233463,0.976205846848265,0.92966434350717,507,"tags=9%, list=8%, signal=9%","79101/3066/3065/3020/8467/51082"
"R-HSA-2559580","Reactome","R-HSA-2559580","Oxidative Stress Induced Senescence",87,0.221846374422853,0.805857075265645,0.808270676691729,0.976205846848265,0.92966434350717,746,"tags=13%, list=12%, signal=11%","5609/5928/1021/23043/3020/1019/9448/5595/1911/5931/6015"
"R-HSA-5633007","Reactome","R-HSA-5633007","Regulation of TP53 Activity",57,0.234317828951062,0.79467140526191,0.80794701986755,0.976205846848265,0.92966434350717,1310,"tags=30%, list=21%, signal=24%","3066/5928/900/1108/3065/5518/5931/1459/5371/6873/5562/5515/64769/9219/79813/10919/5519"
"R-HSA-204005","Reactome","R-HSA-204005","COPII-mediated vesicle transport",32,-0.232511557666054,-0.786395377474884,0.807407407407407,0.976205846848265,0.92966434350717,253,"tags=22%, list=4%, signal=21%","7109/5861/10652/22870/10175/966/8775"
"R-HSA-9673768","Reactome","R-HSA-9673768","Signaling by membrane-tethered fusions of PDGFRA or PDGFRB",3,0.468350331876315,0.776127877001577,0.805414551607445,0.976205846848265,0.92966434350717,3287,"tags=100%, list=53%, signal=47%","2803/2120/51411"
"R-HSA-380259","Reactome","R-HSA-380259","Loss of Nlp from mitotic centrosomes",26,0.262047034471787,0.770097285278382,0.807854137447405,0.976205846848265,0.92966434350717,1134,"tags=27%, list=18%, signal=22%","1781/5518/1454/5566/10540/7531/1778"
"R-HSA-380284","Reactome","R-HSA-380284","Loss of proteins required for interphase microtubule organization from the centrosome",26,0.262047034471787,0.770097285278382,0.807854137447405,0.976205846848265,0.92966434350717,1134,"tags=27%, list=18%, signal=22%","1781/5518/1454/5566/10540/7531/1778"
"R-HSA-9013957","Reactome","R-HSA-9013957","TLR3-mediated TICAM1-dependent programmed cell death",5,0.400097190207409,0.759901619048298,0.803630363036304,0.976205846848265,0.92966434350717,718,"tags=40%, list=12%, signal=35%","148022/7098"
"R-HSA-6814122","Reactome","R-HSA-6814122","Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding",20,0.265643478584065,0.73745326498117,0.807142857142857,0.976205846848265,0.92966434350717,2119,"tags=40%, list=34%, signal=26%","7203/1459/10576/2787/10574/10694/2776/2784"
"R-HSA-193639","Reactome","R-HSA-193639","p75NTR signals via NF-kB",12,0.298663582071016,0.729357711838314,0.805389221556886,0.976205846848265,0.92966434350717,827,"tags=25%, list=13%, signal=22%","8767/5970/8878"
"R-HSA-4085001","Reactome","R-HSA-4085001","Sialic acid metabolism",10,0.319182549895216,0.728983498048019,0.805946791862285,0.976205846848265,0.92966434350717,1485,"tags=30%, list=24%, signal=23%","6480/54187/5476"
"R-HSA-9748787","Reactome","R-HSA-9748787","Azathioprine ADME",8,-0.298072117587762,-0.725237510499094,0.801587301587302,0.976205846848265,0.92966434350717,1503,"tags=50%, list=24%, signal=38%","3251/3614/4831/5879"
"R-HSA-9027284","Reactome","R-HSA-9027284","Erythropoietin activates RAS",9,-0.285110801743689,-0.709662238139087,0.803234501347709,0.976205846848265,0.92966434350717,716,"tags=22%, list=12%, signal=20%","6464/3845"
"R-HSA-1362409","Reactome","R-HSA-1362409","Mitochondrial iron-sulfur cluster biogenesis",4,0.425109334390439,0.753348870346171,0.809199318568995,0.976467076411456,0.929913118712884,526,"tags=25%, list=9%, signal=23%","2230"
"R-HSA-9022535","Reactome","R-HSA-9022535","Loss of phosphorylation of MECP2 at T308",5,0.397716431643532,0.755379862006426,0.81023102310231,0.976517626907215,0.929961259167692,793,"tags=40%, list=13%, signal=35%","805/5566"
"R-HSA-2892247","Reactome","R-HSA-2892247","POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation",4,0.42383416492948,0.751089104692493,0.810902896081772,0.976517626907215,0.929961259167692,410,"tags=25%, list=7%, signal=23%","5460"
"R-HSA-446388","Reactome","R-HSA-446388","Regulation of cytoskeletal remodeling and cell spreading by IPP complex components",4,0.423387864730122,0.750298202861311,0.810902896081772,0.976517626907215,0.929961259167692,612,"tags=25%, list=10%, signal=23%","55742"
"R-HSA-9006115","Reactome","R-HSA-9006115","Signaling by NTRK2 (TRKB)",11,-0.275184324522055,-0.72824290495752,0.811965811965812,0.977130188734284,0.930544616551442,991,"tags=36%, list=16%, signal=31%","10817/6464/3845/5879"
"R-HSA-446203","Reactome","R-HSA-446203","Asparagine N-linked glycosylation",153,0.214655970954697,0.835725562930371,0.815126050420168,0.977663276531735,0.93105228890236,1732,"tags=38%, list=28%, signal=28%","7991/8702/4121/22796/6185/6480/54344/1603/267/6712/821/4245/56886/26286/10972/1781/23193/58485/6709/84447/10540/8729/116150/84061/54732/199857/2673/2804/55343/10960/2801/1778/6400/10956/29926/1075/6811/381/1315/9919/144245/54187/5476/55014/6184/4253/83696/10195/8813/5589/51164/10802/55768/1453/84516/10959/22818/256281"
"R-HSA-2299718","Reactome","R-HSA-2299718","Condensation of Prophase Chromosomes",51,-0.213256160971386,-0.812654040823386,0.815126050420168,0.977663276531735,0.93105228890236,1254,"tags=20%, list=20%, signal=16%","554313/8970/5925/8334/5347/8347/8338/8364/6418/128312"
"R-HSA-8854518","Reactome","R-HSA-8854518","AURKA Activation by TPX2",27,0.257421160837556,0.763800882264587,0.814917127071823,0.977663276531735,0.93105228890236,1134,"tags=26%, list=18%, signal=21%","1781/5518/1454/5566/10540/7531/1778"
"R-HSA-73817","Reactome","R-HSA-73817","Purine ribonucleoside monophosphate biosynthesis",5,0.392522043880867,0.745514199943747,0.815181518151815,0.977663276531735,0.93105228890236,941,"tags=40%, list=15%, signal=34%","2618/159"
"R-HSA-8956320","Reactome","R-HSA-8956320","Nucleotide biosynthesis",5,0.392522043880867,0.745514199943747,0.815181518151815,0.977663276531735,0.93105228890236,941,"tags=40%, list=15%, signal=34%","2618/159"
"R-HSA-1280215","Reactome","R-HSA-1280215","Cytokine Signaling in Immune system",397,0.199725734037559,0.849139369122452,0.86480686695279,0.978844047391746,0.932176765435612,1770,"tags=27%, list=29%, signal=21%","351/51447/2634/84166/4282/6772/3437/7076/5528/4502/5699/8767/4055/598/8672/5609/3313/58480/9246/3606/103/5781/595/5296/3716/5689/3572/2635/3434/5720/5708/821/54739/5595/4261/2920/6648/3659/5518/6597/3146/5970/5566/3556/5710/6923/817/8878/6500/3133/818/79792/5371/1147/654483/5515/3185/5594/10437/25820/5695/7318/5903/5685/5705/10346/348995/1435/684/7534/8519/5519/9446/3664/11009/5295/3976/6097/301/5688/9830/3091/3455/10762/7334/5495/5718/10475/9987/9470/2885/5771/3636/1027/3661/23636/3448/5770/332/6627/5714/23511/23118/6647/6888/4170/6197/7189"
"R-HSA-372790","Reactome","R-HSA-372790","Signaling by GPCR",206,0.209004343263471,0.840144956690959,0.818906605922551,0.978844047391746,0.932176765435612,968,"tags=14%, list=16%, signal=12%","5364/6344/351/56477/50865/5578/80326/388/2150/5528/6374/55160/5296/1816/10768/5595/2920/805/5518/5573/5566/817/3060/2770/818/5515/5594/2921"
"R-HSA-381753","Reactome","R-HSA-381753","Olfactory Signaling Pathway",97,-0.187291348670961,-0.818459288939381,0.862433862433862,0.978844047391746,0.932176765435612,4586,"tags=97%, list=74%, signal=25%","7932/441308/57101/26188/81448/343563/286362/26529/81050/219968/256148/81309/219873/284532/390066/283092/390075/390264/79541/81099/346528/284433/81318/403253/390649/26595/81472/283093/1879/390437/26211/283189/442361/8387/442191/132112/346525/162998/254783/390429/401663/390892/119692/390144/127385/127066/26693/81696/219982/343172/219493/26687/128360/347168/127623/26664/26493/196335/26648/341152/390081/390113/81470/127064/343406/26533/442185/403244/135941/390142/8590/219956/390439/219957/121275/387748/119749/441669/120793/125963/8861/344892/219437/4992/26658/121364/219482/26682/26219/127059/26494/122742/2782/219487"
"R-HSA-5621481","Reactome","R-HSA-5621481","C-type lectin receptors (CLRs)",92,0.216944930708279,0.796695022205193,0.820858895705522,0.978844047391746,0.932176765435612,1133,"tags=20%, list=18%, signal=16%","727897/4584/5699/5689/5720/10768/5708/200958/805/5970/5566/5710/6500/1147/5695/3710/5685/5705"
"R-HSA-68875","Reactome","R-HSA-68875","Mitotic Prophase",90,0.216552079615683,0.791553378327168,0.834158415841584,0.978844047391746,0.932176765435612,1766,"tags=23%, list=29%, signal=17%","9663/7112/5578/4926/3020/5595/5518/5515/5594/5903/2801/348995/8367/5519/23399/10762/55766/23636/3014/23511/3021"
"R-HSA-69202","Reactome","R-HSA-69202","Cyclin E associated events during G1/S transition ",58,0.233066006250462,0.790495935103496,0.823218997361478,0.978844047391746,0.932176765435612,1133,"tags=24%, list=18%, signal=20%","4149/5699/5928/595/5689/1019/5720/5708/5710/6500/5695/91768/5685/5705"
"R-HSA-69473","Reactome","R-HSA-69473","G2/M DNA damage checkpoint",48,-0.208794276704475,-0.786661170938785,0.832,0.978844047391746,0.932176765435612,79,"tags=12%, list=1%, signal=12%","8347/580/8364/9577/128312/7157"
"R-HSA-73884","Reactome","R-HSA-73884","Base Excision Repair",47,-0.207431699377064,-0.780213548107389,0.839357429718876,0.978844047391746,0.932176765435612,4582,"tags=98%, list=74%, signal=26%","55766/5111/3014/54386/6996/10714/8362/11284/26277/6119/3013/7374/3015/8339/3012/8365/142/8359/8348/5984/8340/3018/8368/8342/8343/8335/57804/8346/8366/8294/8344/8345/723790/8331/8361/3017/8360/554313/8970/5423/8334/8347/8338/8364/2237/128312"
"R-HSA-211000","Reactome","R-HSA-211000","Gene Silencing by RNA",79,0.219190575990096,0.779461418132026,0.854777070063694,0.978844047391746,0.932176765435612,1766,"tags=24%, list=29%, signal=17%","8575/7247/5438/3020/5431/5903/5430/5435/348995/8367/7257/10762/55766/5436/9271/23636/3014/23511/3021"
"R-HSA-5250941","Reactome","R-HSA-5250941","Negative epigenetic regulation of rRNA expression",65,0.226405669709747,0.778230379557372,0.83921568627451,0.978844047391746,0.932176765435612,507,"tags=9%, list=8%, signal=9%","79101/3066/3065/3020/8467/51082"
"R-HSA-1912422","Reactome","R-HSA-1912422","Pre-NOTCH Expression and Processing",71,0.222345350980119,0.777533600874259,0.842911877394636,0.978844047391746,0.932176765435612,1833,"tags=23%, list=30%, signal=16%","1999/595/3020/23509/6400/8367/5870/488/489/55766/22938/3014/10959/5584/3021/861"
"R-HSA-202424","Reactome","R-HSA-202424","Downstream TCR signaling",70,0.221318287948691,0.770542889833765,0.864165588615783,0.978844047391746,0.932176765435612,1904,"tags=34%, list=31%, signal=24%","5699/8767/5296/5689/5720/5708/5970/5710/6500/1147/5695/5685/5705/5295/5688/7334/5718/5714/23118/7189/8915/9861/10197/6885"
"R-HSA-5625740","Reactome","R-HSA-5625740","RHO GTPases activate PKNs",71,0.21924786832056,0.766701816736133,0.855683269476373,0.978844047391746,0.932176765435612,1767,"tags=20%, list=29%, signal=14%","388/10499/3020/79784/10971/7531/5500/7529/8367/7534/55766/3014/3021/103910"
"R-HSA-1912408","Reactome","R-HSA-1912408","Pre-NOTCH Transcription and Translation",63,0.220066132811144,0.756720396405326,0.858247422680412,0.978844047391746,0.932176765435612,445,"tags=5%, list=7%, signal=4%","1999/595/3020"
"R-HSA-9648025","Reactome","R-HSA-9648025","EML4 and NUDC in mitotic spindle formation",44,0.230588821740304,0.756381591367105,0.826435246995995,0.978844047391746,0.932176765435612,1312,"tags=27%, list=21%, signal=22%","5528/5905/1781/5518/6232/5515/10726/5903/1778/348995/5519/7514"
"R-HSA-512988","Reactome","R-HSA-512988","Interleukin-3, Interleukin-5 and GM-CSF signaling",35,0.242817223102763,0.756184759268827,0.829436038514443,0.978844047391746,0.932176765435612,2085,"tags=31%, list=34%, signal=21%","5781/5296/3716/5566/7534/5295/2885/3636/7525/1398/1399"
"R-HSA-69656","Reactome","R-HSA-69656","Cyclin A:Cdk2-associated events at S phase entry",60,0.221228490610265,0.754299439637696,0.867801047120419,0.978844047391746,0.932176765435612,1133,"tags=23%, list=18%, signal=19%","4149/5699/5928/595/5689/1019/5720/5708/5710/6500/5695/91768/5685/5705"
"R-HSA-110330","Reactome","R-HSA-110330","Recognition and association of DNA glycosylase with site containing an affected purine",36,-0.213403146629076,-0.752032757974008,0.846441947565543,0.978844047391746,0.932176765435612,1134,"tags=19%, list=18%, signal=16%","554313/8970/8334/8347/8338/8364/128312"
"R-HSA-110331","Reactome","R-HSA-110331","Cleavage of the damaged purine",36,-0.213403146629076,-0.752032757974008,0.846441947565543,0.978844047391746,0.932176765435612,1134,"tags=19%, list=18%, signal=16%","554313/8970/8334/8347/8338/8364/128312"
"R-HSA-171306","Reactome","R-HSA-171306","Packaging Of Telomere Ends",36,-0.213403146629076,-0.752032757974008,0.846441947565543,0.978844047391746,0.932176765435612,1134,"tags=19%, list=18%, signal=16%","554313/8970/8334/8347/8338/8364/128312"
"R-HSA-73927","Reactome","R-HSA-73927","Depurination",36,-0.213403146629076,-0.752032757974008,0.846441947565543,0.978844047391746,0.932176765435612,1134,"tags=19%, list=18%, signal=16%","554313/8970/8334/8347/8338/8364/128312"
"R-HSA-5696399","Reactome","R-HSA-5696399","Global Genome Nucleotide Excision Repair (GG-NER)",30,0.248713733669674,0.750269213651851,0.828296703296703,0.978844047391746,0.932176765435612,2278,"tags=47%, list=37%, signal=30%","8533/10980/54891/1642/7528/7334/5111/86/5886/1022/10714/7341/8607/283899"
"R-HSA-5576890","Reactome","R-HSA-5576890","Phase 3 - rapid repolarisation",3,0.451332459692766,0.74792666925184,0.829103214890017,0.978844047391746,0.932176765435612,345,"tags=33%, list=6%, signal=31%","3784"
"R-HSA-2046105","Reactome","R-HSA-2046105","Linoleic acid (LA) metabolism",3,0.450600701930738,0.746714035119507,0.830795262267343,0.978844047391746,0.932176765435612,2844,"tags=67%, list=46%, signal=36%","60481/64834"
"R-HSA-9020591","Reactome","R-HSA-9020591","Interleukin-12 signaling",34,0.241134349311398,0.7462337183696,0.845417236662107,0.978844047391746,0.932176765435612,1898,"tags=35%, list=31%, signal=25%","4282/3313/3716/6648/654483/3185/9446/9987/6627/6647/6888/3181"
"R-HSA-1483255","Reactome","R-HSA-1483255","PI Metabolism",26,0.253743982347371,0.745696482905533,0.845722300140252,0.978844047391746,0.932176765435612,1620,"tags=38%, list=26%, signal=28%","5296/57664/80230/5298/5867/51573/5295/59339/5305/3636"
"R-HSA-2980736","Reactome","R-HSA-2980736","Peptide hormone metabolism",27,0.251195985505118,0.745330005994363,0.839779005524862,0.978844047391746,0.932176765435612,2161,"tags=41%, list=35%, signal=27%","9314/10159/23265/1509/23478/28972/54536/1499/2784/55676/6934"
"R-HSA-446219","Reactome","R-HSA-446219","Synthesis of substrates in N-glycan biosythesis",28,0.250905760046904,0.745237610261187,0.8442280945758,0.978844047391746,0.932176765435612,1732,"tags=36%, list=28%, signal=26%","6480/54344/116150/2673/55343/29926/54187/5476/8813/256281"
"R-HSA-211958","Reactome","R-HSA-211958","Miscellaneous substrates",3,0.447252561946813,0.741165656906093,0.834179357021997,0.978844047391746,0.932176765435612,2948,"tags=67%, list=48%, signal=35%","4051/54905"
"R-HSA-446210","Reactome","R-HSA-446210","Synthesis of UDP-N-acetyl-glucosamine",4,0.414066115799621,0.733778854876367,0.829642248722317,0.978844047391746,0.932176765435612,2534,"tags=75%, list=41%, signal=44%","2673/6675/5238"
"R-HSA-1592389","Reactome","R-HSA-1592389","Activation of Matrix Metalloproteinases",7,0.353313668180847,0.733156497672377,0.826086956521739,0.978844047391746,0.932176765435612,207,"tags=14%, list=3%, signal=14%","7076"
"R-HSA-68884","Reactome","R-HSA-68884","Mitotic Telophase/Cytokinesis",5,0.384683888660077,0.730627250001553,0.826732673267327,0.978844047391746,0.932176765435612,1943,"tags=60%, list=31%, signal=41%","8243/5885/25836"
"R-HSA-5666185","Reactome","R-HSA-5666185","RHO GTPases Activate Rhotekin and Rhophilins",5,0.383382493107339,0.728155519102779,0.826732673267327,0.978844047391746,0.932176765435612,196,"tags=20%, list=3%, signal=19%","388"
"R-HSA-201688","Reactome","R-HSA-201688","WNT mediated activation of DVL",5,0.382370528744124,0.726233502710645,0.83003300330033,0.978844047391746,0.932176765435612,781,"tags=40%, list=13%, signal=35%","1459/1454"
"R-HSA-201451","Reactome","R-HSA-201451","Signaling by BMP",11,-0.274157191865549,-0.725524719352835,0.82051282051282,0.978844047391746,0.932176765435612,644,"tags=27%, list=10%, signal=24%","7323/4089/6497"
"R-HSA-77310","Reactome","R-HSA-77310","Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA",3,0.436124003769082,0.722723940001637,0.851099830795262,0.978844047391746,0.932176765435612,303,"tags=33%, list=5%, signal=32%","1892"
"R-HSA-77346","Reactome","R-HSA-77346","Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA",3,0.436124003769082,0.722723940001637,0.851099830795262,0.978844047391746,0.932176765435612,303,"tags=33%, list=5%, signal=32%","1892"
"R-HSA-77348","Reactome","R-HSA-77348","Beta oxidation of octanoyl-CoA to hexanoyl-CoA",3,0.436124003769082,0.722723940001637,0.851099830795262,0.978844047391746,0.932176765435612,303,"tags=33%, list=5%, signal=32%","1892"
"R-HSA-6811436","Reactome","R-HSA-6811436","COPI-independent Golgi-to-ER retrograde traffic",23,-0.231034560107326,-0.720420608896862,0.820338983050847,0.978844047391746,0.932176765435612,636,"tags=17%, list=10%, signal=16%","55860/7277/140735/1783"
"R-HSA-168333","Reactome","R-HSA-168333","NEP/NS2 Interacts with the Cellular Export Machinery",15,0.277493630558167,0.718955339452185,0.821428571428571,0.978844047391746,0.932176765435612,1729,"tags=40%, list=28%, signal=29%","5903/348995/7514/10762/23636/23511"
"R-HSA-174417","Reactome","R-HSA-174417","Telomere C-strand (Lagging Strand) Synthesis",11,-0.271518884746312,-0.718542750288935,0.831908831908832,0.978844047391746,0.932176765435612,4506,"tags=100%, list=73%, signal=27%","54386/10714/26277/6119/5984/57804/54921/641/23649/2237"
"R-HSA-73933","Reactome","R-HSA-73933","Resolution of Abasic Sites (AP sites)",11,-0.271518884746312,-0.718542750288935,0.831908831908832,0.978844047391746,0.932176765435612,4506,"tags=100%, list=73%, signal=27%","6996/10714/11284/6119/7374/142/5984/57804/5423/2237"
"R-HSA-9013420","Reactome","R-HSA-9013420","RHOU GTPase cycle",29,0.240323666128455,0.718365177271884,0.866391184573003,0.978844047391746,0.932176765435612,2440,"tags=52%, list=39%, signal=31%","58480/5296/6709/11060/667/1213/10298/5295/2885/9352/9146/8239/9231/5058/8874"
"R-HSA-69618","Reactome","R-HSA-69618","Mitotic Spindle Checkpoint",43,0.220071631658336,0.717997667635851,0.867292225201072,0.978844047391746,0.932176765435612,1454,"tags=30%, list=24%, signal=23%","5528/5905/1781/5518/6232/5515/10726/5903/1778/348995/5519/7514/246184"
"R-HSA-8939246","Reactome","R-HSA-8939246","RUNX1 regulates transcription of genes involved in differentiation of myeloid cells",4,0.404697312741349,0.717176120874855,0.851788756388416,0.978844047391746,0.932176765435612,2892,"tags=50%, list=47%, signal=27%","861/865"
"R-HSA-351202","Reactome","R-HSA-351202","Metabolism of polyamines",44,0.218573289475313,0.71696802679305,0.865153538050734,0.978844047391746,0.932176765435612,1483,"tags=30%, list=24%, signal=23%","1728/5699/6611/5689/5720/5708/5710/5695/5685/5705/196743/5688/5718"
"R-HSA-168274","Reactome","R-HSA-168274","Export of Viral Ribonucleoproteins from Nucleus",16,0.272421994412454,0.715391501350587,0.837518463810931,0.978844047391746,0.932176765435612,1729,"tags=38%, list=28%, signal=27%","5903/348995/7514/10762/23636/23511"
"R-HSA-9637690","Reactome","R-HSA-9637690","Response of Mtb to phagocytosis",15,0.275542000082448,0.71389888050452,0.828869047619048,0.978844047391746,0.932176765435612,1893,"tags=47%, list=31%, signal=32%","6421/5595/5594/2931/2023/7879/9146"
"R-HSA-9028731","Reactome","R-HSA-9028731","Activated NTRK2 signals through FRS2 and FRS3",5,0.375094695860397,0.712414567402944,0.836633663366337,0.978844047391746,0.932176765435612,1580,"tags=40%, list=26%, signal=30%","5781/2885"
"R-HSA-9659379","Reactome","R-HSA-9659379","Sensory processing of sound",28,-0.215893677332717,-0.711429897398935,0.848056537102474,0.978844047391746,0.932176765435612,485,"tags=14%, list=8%, signal=13%","7430/2934/64787/6711"
"R-HSA-428543","Reactome","R-HSA-428543","Inactivation of CDC42 and RAC1",4,0.401394054267753,0.711322318480435,0.856899488926746,0.978844047391746,0.932176765435612,566,"tags=25%, list=9%, signal=23%","57522"
"R-HSA-389356","Reactome","R-HSA-389356","CD28 co-stimulation",17,0.26814298476462,0.711014930036215,0.835311572700297,0.978844047391746,0.932176765435612,2842,"tags=47%, list=46%, signal=25%","5296/5295/2885/7525/5058/941/8503/253260"
"R-HSA-176412","Reactome","R-HSA-176412","Phosphorylation of the APC/C",8,-0.291062200436341,-0.708181722440674,0.830687830687831,0.978844047391746,0.932176765435612,1623,"tags=62%, list=26%, signal=46%","119504/7324/5347/51433/27338"
"R-HSA-190241","Reactome","R-HSA-190241","FGFR2 ligand binding and activation",3,0.426190060468729,0.706261882009559,0.859560067681895,0.978844047391746,0.932176765435612,2513,"tags=67%, list=41%, signal=40%","8822/8817"
"R-HSA-190375","Reactome","R-HSA-190375","FGFR2c ligand binding and activation",3,0.426190060468729,0.706261882009559,0.859560067681895,0.978844047391746,0.932176765435612,2513,"tags=67%, list=41%, signal=40%","8822/8817"
"R-HSA-2033519","Reactome","R-HSA-2033519","Activated point mutants of FGFR2",3,0.426190060468729,0.706261882009559,0.859560067681895,0.978844047391746,0.932176765435612,2513,"tags=67%, list=41%, signal=40%","8822/8817"
"R-HSA-5654221","Reactome","R-HSA-5654221","Phospholipase C-mediated cascade; FGFR2",3,0.426190060468729,0.706261882009559,0.859560067681895,0.978844047391746,0.932176765435612,2513,"tags=67%, list=41%, signal=40%","8822/8817"
"R-HSA-9027277","Reactome","R-HSA-9027277","Erythropoietin activates Phospholipase C gamma (PLCG)",3,0.424222340654099,0.703001070394151,0.862944162436548,0.978844047391746,0.932176765435612,3315,"tags=67%, list=54%, signal=31%","2056/4067"
"R-HSA-418217","Reactome","R-HSA-418217","G beta:gamma signalling through PLC beta",8,-0.287751142869575,-0.700125607812194,0.838624338624339,0.978844047391746,0.932176765435612,1176,"tags=62%, list=19%, signal=51%","2790/54331/5331/2783/2782"
"R-HSA-500657","Reactome","R-HSA-500657","Presynaptic function of Kainate receptors",8,-0.287751142869575,-0.700125607812194,0.838624338624339,0.978844047391746,0.932176765435612,1176,"tags=62%, list=19%, signal=51%","2790/54331/5331/2783/2782"
"R-HSA-196025","Reactome","R-HSA-196025","Formation of annular gap junctions",6,0.350655333466235,0.699656206820364,0.862969004893964,0.978844047391746,0.932176765435612,2046,"tags=50%, list=33%, signal=33%","1213/1173/1785"
"R-HSA-9014325","Reactome","R-HSA-9014325","TICAM1,TRAF6-dependent induction of TAK1 complex",8,0.327055392375929,0.698454598088573,0.860576923076923,0.978844047391746,0.932176765435612,1904,"tags=62%, list=31%, signal=43%","148022/7098/23118/7189/6885"
"R-HSA-140342","Reactome","R-HSA-140342","Apoptosis induced DNA fragmentation",9,0.314064373819692,0.697195433268733,0.841521394611727,0.978844047391746,0.932176765435612,717,"tags=22%, list=12%, signal=20%","3005/3146"
"R-HSA-156711","Reactome","R-HSA-156711","Polo-like kinase mediated events",5,0.366610348428883,0.696300309398699,0.846534653465347,0.978844047391746,0.932176765435612,309,"tags=20%, list=5%, signal=19%","5928"
"R-HSA-432040","Reactome","R-HSA-432040","Vasopressin regulates renal water homeostasis via Aquaporins",16,0.264615394530852,0.694891044984032,0.852289512555391,0.978844047391746,0.932176765435612,1406,"tags=38%, list=23%, signal=29%","5573/5566/112/2787/5575/111"
"R-HSA-164843","Reactome","R-HSA-164843","2-LTR circle formation",5,0.36544544725512,0.694087821259217,0.846534653465347,0.978844047391746,0.932176765435612,337,"tags=20%, list=5%, signal=19%","7520"
"R-HSA-6811440","Reactome","R-HSA-6811440","Retrograde transport at the Trans-Golgi-Network",24,-0.222403356670373,-0.693238110053017,0.855172413793103,0.978844047391746,0.932176765435612,999,"tags=29%, list=16%, signal=25%","4074/9827/8677/84316/91949/10618/8775"
"R-HSA-450604","Reactome","R-HSA-450604","KSRP (KHSRP) binds and destabilizes mRNA",6,-0.311921721205976,-0.692632585670154,0.830334190231362,0.978844047391746,0.932176765435612,1148,"tags=50%, list=19%, signal=41%","51010/23404/22894"
"R-HSA-197264","Reactome","R-HSA-197264","Nicotinamide salvaging",9,-0.277777825632646,-0.6914099088434,0.822102425876011,0.978844047391746,0.932176765435612,957,"tags=33%, list=15%, signal=28%","4837/79668/54625"
"R-HSA-5576893","Reactome","R-HSA-5576893","Phase 2 - plateau phase",5,0.364009668974723,0.691360858244798,0.848184818481848,0.978844047391746,0.932176765435612,345,"tags=20%, list=6%, signal=19%","3784"
"R-HSA-5674400","Reactome","R-HSA-5674400","Constitutive Signaling by AKT1 E17K in Cancer",12,-0.257346521906817,-0.691324964340607,0.826347305389222,0.978844047391746,0.932176765435612,367,"tags=17%, list=6%, signal=16%","2309/7249"
